id,family_id,parent_id,name,bookkeeping,level,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
peho1238,afro1255,muse1242,Pe-Holom-Gamé,False,dialect,,,,,,0,0,0,
pehu1241,arau1255,mapu1245,Pehuenche,False,dialect,,,,,,0,0,0,
peii1238,wali1264,pais1239,Pei,False,language,-4.43974,142.247,ppq,,,0,0,0,PG
peka1242,aust1307,mina1280,Pekal,False,language,-3.02248,101.691,pel,,,0,0,0,ID
peka1243,nucl1709,raic1241,Peka,False,family,,,,,,1,4,0,
peka1244,aust1307,pasi1258,Pekalongan,False,dialect,,,,,,0,0,0,
peko1235,cari1283,cari1283,Pekodian,False,family,,,,,,1,5,0,
pela1242,sino1245,maru1254,Pela,False,language,24.2142,97.9183,bxd,,,0,0,0,CN
pela1243,aust1307,onto1237,Pelau,False,dialect,,,,,,0,0,0,
pela1244,aust1307,haru1244,Pelauw,False,dialect,,,,,,0,0,0,
pela1248,afro1255,bura1292,Pela (Nigeria),False,dialect,,,,,,0,0,0,
pele1244,atla1278,yaka1269,Pelende,False,dialect,-4.90877,17.3142,ppp,,,0,0,0,CD
pele1245,,,Pele-Ata,False,language,-5.58045,151.05,ata,,,0,0,2,PG
pele1246,pele1245,pele1245,Pele (New Britain),False,dialect,,,,,,0,0,0,
pelm1238,sino1245,kulu1253,Pelmung,False,dialect,,,,,,0,0,0,
pelo1238,indo1319,ioni1242,Peloponnese,False,dialect,,,,,,0,0,0,
pelu1234,afro1255,nucl1692,Pelu,False,dialect,,,,,,0,0,0,
pely1234,ural1272,west2976,Pelym,False,dialect,,,,,,0,0,0,
pema1234,aust1307,pasi1258,Pemalang,False,dialect,,,,,,0,0,0,
pemb1239,atla1278,swah1253,Pemba,False,dialect,,,,,,0,0,0,
pemo1245,cari1283,mapo1245,Pémono,False,language,5.248,-66.082,pev,,,0,0,0,VE
pemo1246,cari1283,vene1261,Pemong-Panare,False,family,,,,,,2,5,6,
pemo1247,cari1283,pemo1246,Pemongan,False,family,,,,,,1,4,6,
pemo1248,cari1283,pemo1247,Pemon,False,language,4.97031,-61.4033,aoc,,,0,0,4,BR GY VE
pena1248,sign1238,deaf1237,Penang Sign Language,False,language,5.375,100.254,psg,,,0,0,0,MY
pena1261,aust1307,biak1248,Penasifu,False,dialect,,,,,,0,0,0,
pena1262,aust1307,aset1235,Penapo,False,dialect,,,,,,0,0,0,
pena1263,aust1307,dupa1235,Peñablanca,False,dialect,,,,,,0,0,0,
pena1264,aust1307,west2563,Penan Gang,False,dialect,,,,,,0,0,0,
pena1265,aust1307,west2563,Penan Lusong,False,dialect,,,,,,0,0,0,
pena1266,aust1307,west2563,Penan Apo,False,dialect,,,,,,0,0,0,
pena1267,aust1307,west2563,Penan Lanying,False,dialect,,,,,,0,0,0,
pena1268,aust1307,west2563,Penan Silat,False,dialect,,,,,,0,0,0,
pena1269,aust1307,east2485,Penan Apoh,False,dialect,,,,,,0,0,0,
pena1270,dogo1299,pena1272,Penange,False,language,14.38,-4.03,,,,0,0,0,ML
pena1271,aust1307,west2875,Penan,False,family,,,,,,1,3,17,
pena1272,dogo1299,west2779,Penangic,False,family,,,,,,0,4,0,
penc1239,aust1307,sout2879,Penchal,False,language,-2.29891,147.81,pek,,,0,0,0,PG
penc1240,aust1307,sout3241,Penchangan,False,dialect,,,,,,0,0,0,
pend1242,aust1307,sout2925,Pendau,False,language,-0.11396,119.862,ums,,,0,0,0,ID
pend1243,sali1255,kali1308,Pend D'oreille,False,dialect,,,,,,0,0,0,
pend1244,book1242,book1242,Pending Report Release,False,family,,,,,,0,14,0,
pene1237,aust1307,coas1330,Penesak,False,dialect,,,pen,,,0,0,0,
pene1238,sali1255,isla1280,Penelakut,False,dialect,,,,,,0,0,0,
peng1244,drav1251,mand1412,Pengo,False,language,19.3435,83.6552,peg,,,0,0,2,IN
peng1245,aust1307,mina1268,Penghulu,False,dialect,,,,,,0,0,0,
peni1239,atla1278,sher1258,Peninsula Sherbro,False,dialect,,,,,,0,0,0,
peni1240,ural1272,east2324,Peninsular Eastern Saami,False,family,,,,,,0,2,0,
penn1240,indo1319,pala1355,Pennsylvania German,False,language,40.030507,-76.3211,pdc,,,0,0,2,CA US
penn1241,cent2225,gula1268,Pen,False,dialect,,,,,,0,0,0,
peno1243,algi1248,east2544,Penobscot,False,dialect,,,,,,0,0,0,
peno1244,otom1299,east2735,Peñoles Mixtec,False,language,17.0671,-97.0101,mil,,,0,0,3,MX US
penr1237,aust1307,cent2062,Māngarongaro,False,language,-9.082238,-157.922908,pnh,,,0,0,0,CK
pens1238,aust1307,taga1273,Pensiangan Murut,False,dialect,,,,,,0,0,0,
pent1242,sali1255,cent2129,Pentlatch,False,language,49.1936,-124.689,ptw,,,0,0,0,CA
pent1243,atla1278,boma1246,Pentane,False,dialect,,,,,,0,0,0,
penu1234,aust1307,nucl1812,Penukal,False,dialect,,,,,,0,0,0,
peom1238,krua1234,weno1238,Péomé,False,dialect,,,,,,0,0,0,
peor1238,algi1248,miam1252,Peoria,False,dialect,,,,,,0,0,0,
pepe1238,atla1278,jwir1241,Pepesa,False,dialect,,,,,,0,0,0,
pequ1242,algi1248,mohe1244,Pequot-Mohegan,False,dialect,41.55,-72.0,xpq,,,0,0,0,US
pera1253,ural1272,finn1318,Peräpohja,False,dialect,,,,,,0,0,0,
pera1254,aust1305,sema1266,Perak II,False,dialect,,,,,,0,0,0,
pera1255,aust1305,sema1266,Perak I,False,dialect,,,,,,0,0,0,
pera1256,aust1307,beta1260,Peranakan Indonesian,False,language,-7.982,112.619,pea,,,0,0,0,ID
pera1257,aust1307,pera1259,Perai,False,language,-7.62349,126.576,wet,,,0,0,2,ID
pera1258,aust1307,weta1245,Perai-Tugun-Aputai,False,family,,,,,,1,3,11,
pera1259,aust1307,pera1258,Perai-Aputai,False,family,,,,,,0,2,5,
pera1260,aust1307,keda1251,Perak Malay,False,dialect,,,,,,0,0,0,
pere1234,atla1278,samb1324,Perema-Mumbake,False,family,,,,,,0,2,0,
pere1235,nucl1709,pamo1253,Perene,False,dialect,,,,,,0,0,0,
perg1234,dogo1299,jams1239,Perge Tegu,False,dialect,,,,,,0,0,0,
peri1250,uncl1493,uncl1493,Pericú,False,language,23.316718,-109.614813,,,,0,0,0,MX
peri1253,mong1349,mong1331,Peripheral Mongolian,False,language,42.4208,110.157,mvf,,,0,0,9,CN MN
peri1254,sino1245,kare1337,Peripheral Karen,False,family,,,,,,3,5,12,
peri1256,atla1278,tuni1251,Perim,False,dialect,,,,,,0,0,0,
peri1257,atla1278,kala1384,Peri,False,dialect,,,,,,0,0,0,
peri1258,aust1307,papu1253,Peripheral Papuan Tip linkage,False,family,,,,,,11,20,57,
peri1260,sino1245,kuki1246,Peripheral Kuki-Chin,False,family,,,,,,9,23,46,
peri1261,aust1307,cent2263,Peripheral Central Bisayan,False,family,,,,,,2,6,4,
peri1262,aust1307,west2871,Peripheral Western Malakula,False,family,,,,,,6,14,4,
peri1263,ural1272,sout2681,Peripheral South Udmurt,False,dialect,,,,,,0,0,0,
peri1264,araw1281,tari1256,Periquitos-Santa Rosa Tariana,False,dialect,,,,,,0,0,2,
peri1265,araw1281,peri1264,Periquitos Tariana,False,dialect,,,,,,0,0,0,
peri1266,indo1319,sout2640,Peripheral Kermanshahic,False,dialect,,,,,,0,0,5,
perm1256,ural1272,ural1272,Permian,False,family,,,,,,1,4,8,
pero1241,afro1255,tang1367,Pero,False,language,9.62092,11.044,pip,,,0,0,0,NG
pers1244,sign1238,deaf1237,Zaban Eshareh Irani,False,language,35.6922,51.0996,psc,,,0,0,0,IR
pers1247,mixe1287,mixe1287,Persian-Indic,False,family,,,,,,0,4,0,
peru1235,sign1238,peru1236,Peruvian Sign Language,False,language,-11.9008,-76.8213,prl,,,0,0,0,PE
peru1236,sign1238,west2886,Peruvian-Inmaculada Sign,False,family,,,,,,0,2,0,
peru1237,indo1319,west2372,Peruk,False,dialect,,,,,,0,0,0,
peru1238,pano1259,cash1254,Peruvian Kashinawa,False,dialect,,,,,,0,0,0,
pesh1239,indo1319,west2952,Peshawar Hindko,False,dialect,,,,,,0,0,0,
peta1244,atla1278,nyan1308,Peta,False,dialect,,,,,,0,0,0,
peta1245,aust1307,buka1262,Petats,False,language,-5.34068,154.593,pex,,,0,0,3,PG
peta1246,aust1307,mori1268,Petasia,False,dialect,,,,,,0,0,0,
peta1247,otom1299,nort3369,Petapa Zapotec,False,language,16.8023,-95.1118,zpe,,,0,0,0,MX
petc1238,hmon1336,hmon1333,Petchabun Miao,False,dialect,,,,,,0,0,0,
pete1237,aust1307,cent2058,Peterara,False,dialect,,,,,,0,0,0,
petj1238,indo1319,glob1241,Petjo,False,language,-6.16593,106.8,pey,,,0,0,0,ID
petl1238,otom1299,alco1235,Petlacalancingo Mixtec,False,dialect,17.37597,-98.49096,,,,0,0,0,
pets1237,aust1307,teop1238,Petspets,False,dialect,,,,,,0,0,0,
petu1234,iroq1247,wyan1247,Petun-Wyandot,False,dialect,,,,,,0,0,2,
petu1235,iroq1247,petu1234,Petun,False,dialect,,,,,,0,0,0,
peul1234,atla1278,nort3146,Fula-Sereer,False,family,,,,,,3,10,42,
peve1239,chuk1271,chuk1273,Pevekskij,False,dialect,,,,,,0,0,0,
peve1243,afro1255,sout3146,Peve,False,language,9.16111,14.441,lme,,,0,0,3,CM TD
pewa1238,krua1234,west2488,Pewa,False,dialect,,,,,,0,0,0,
pfjo1234,atla1278,fhjo1234,PF-Jola,False,family,,,,,,3,5,0,
pfun1238,atla1278,kore1281,Pfunde,False,dialect,,,,,,0,0,0,
phad1238,sino1245,tang1336,Phadang,False,dialect,,,,,,0,0,0,
phai1238,aust1305,tinn1239,Prai,False,language,19.0383,101.218,prt,,,0,0,0,LA TH
phak1238,taik1256,phak1239,Phake,False,language,27.8197,95.8131,phk,,,0,0,0,IN
phak1239,taik1256,assa1264,Phakeic,False,family,,,,,,0,2,0,
phal1254,indo1319,palu1255,Palula,False,language,35.5096,71.8421,phl,,,0,0,2,PK
phal1255,aust1305,east2330,Phalo,False,dialect,18.9582,98.789,,,,0,0,0,TH
phal1256,sino1245,upri1239,Phala,False,language,23.354,102.505,ypa,,,0,0,0,CN
phal1257,sino1245,samp1249,Phali,False,dialect,,,,,,0,0,0,
phal1258,atla1278,pedi1238,Phalaborwa,False,dialect,,,,,,0,0,0,
phal1259,atla1278,kgal1244,Phaleng,False,dialect,,,,,,0,0,0,
phan1252,aust1305,blan1242,Phang,False,dialect,,,,,,0,0,0,
phan1254,sino1245,biso1244,Phana',False,language,21.9387,101.978,phq,,,0,0,0,LA
phan1255,atla1278,vend1245,Phani,False,dialect,,,,,,0,0,0,
phan1256,book1242,book1242,Phangduwali,True,language,27.15945,87.35371,phw,,,0,0,0,NP
phar1238,indo1319,capp1239,Pharasa,False,dialect,,,,,,0,0,0,
phay1241,sino1245,andr1245,Phayeng,False,language,24.84615,93.81704,,,,0,0,0,IN
phay1242,aust1305,khmu1236,Phay-Pram,False,family,,,,,,2,6,0,
phed1238,sino1245,limb1266,Phedappe,False,dialect,,,,,,0,0,0,
phee1234,atla1278,holu1246,Pheende-Kwezo,False,family,,,,,,0,3,2,
phel1241,sino1245,sang1321,Phelongre,False,dialect,,,,,,0,0,0,
phen1239,atla1278,phee1234,Phende,False,language,-5.64735,19.8275,pem,,,0,0,0,CD
pher1238,sino1245,sout2731,Pherrongre,False,dialect,,,,,,0,0,0,
phil1239,sign1238,lsfi1234,Philippine Sign Language,False,language,16.916,121.512,psp,,,0,0,0,PH
phil1244,sino1245,nort2709,Philim,False,dialect,,,,,,0,0,0,
phil1246,indo1319,nort3314,Philippine English,False,dialect,,,,,,0,0,0,
phil1247,aust1307,iran1262,Philippines Iranun,False,dialect,,,ilp,,,0,0,0,PH
phim1238,atla1278,sena1270,Phimbi,False,language,-15.8364,33.3514,phm,,,0,0,0,MZ
phob1238,sino1245,main1269,Phobjib-Chali-Bumthangic,False,family,,,,,,2,5,9,
phob1239,sino1245,nyen1254,Phobjikha,False,dialect,,,,,,0,0,0,
phoe1238,afro1255,ugar1239,Phoenician-Punic,False,family,,,,,,0,2,1,
phoe1239,afro1255,phoe1238,Phoenician,False,language,34.12,35.65,phn,,,0,0,0,LB
phol1235,sino1245,lolo1267,Pholo,False,language,23.667,104.238,yip,,,0,0,0,CN
phol1236,sino1245,upri1239,Pholic,False,family,,,,,,0,2,0,
phol1237,sino1245,phol1236,Phola,False,language,23.4674,102.228,ypg,,,0,0,0,CN
phom1236,sino1245,kony1247,Phom Naga,False,language,26.4715,94.7476,nph,,,0,0,1,IN
phon1243,aust1305,hung1275,Phong,False,dialect,18.60928,104.92259,,,,0,0,0,
phon1246,aust1305,pram1235,Phong-Kniang,False,language,19.9622,104.088,pnx,,,0,0,0,LA VN
phos1234,sino1245,horp1239,Phosul,False,dialect,,,,,,0,0,0,
phot1238,sino1245,sang1321,Photsimi,False,dialect,,,,,,0,0,0,
phow1235,sino1245,high1272,Phowa,False,family,,,,,,3,6,0,
phra1235,sino1245,nort2704,Phrae Pwo Karen,False,language,18.0048,99.6382,kjt,,,0,0,0,TH
phry1239,indo1319,grae1234,Phrygian,False,language,39.613,31.28,xpg,,,0,0,1,TR
phua1239,taik1256,siam1241,Phuan,False,language,17.5207,102.191,phu,,,0,0,0,LA TH
phud1238,indo1319,west2963,Phudagi,False,language,18.7153,73.3684,phd,,,0,0,0,IN
phui1238,atla1278,west2837,Phuie,False,language,11.02348,-3.47165,pug,,,0,0,0,BF
phuk1235,sino1245,hlep1235,Phukha,False,language,25.5277,106.148,phh,,,0,0,0,CN VN
phum1235,sino1245,bokh1236,Phuma,False,language,23.1,104.05,ypm,,,0,0,0,CN
phun1244,sino1245,biso1241,Phunoi-Coong,False,family,,,,,,0,2,5,
phun1245,sino1245,phun1244,Phunoi,False,language,20.7996,100.957,pho,,,0,0,5,LA TH
phuo1238,aust1305,katu1272,Phuong,False,language,16.2118,107.467,phg,,,0,0,0,VN
phup1236,sino1245,down1239,Phupha-Alugu,False,family,,,,,,0,2,0,
phup1237,sino1245,phup1236,Phupha,False,language,22.95,102.3,yph,,,0,0,0,CN
phup1238,sino1245,down1239,Phupa-Phuza,False,family,,,,,,0,2,2,
phup1239,sino1245,phup1238,Phupa,False,language,23.0,103.4,ypp,,,0,0,0,CN
phut1244,taik1256,siam1241,Phu Thai,False,language,17.7544966667,104.684233333,pht,,,0,0,0,LA TH VN
phut1245,atla1278,sout2807,Phuthi (Southern Sotho),False,dialect,,,,,,0,0,0,
phut1246,atla1278,swat1243,Phuthi,False,dialect,-30.57283,27.73291,,,,0,0,0,LS ZA
phuu1238,sino1245,narp1239,Phu,False,dialect,,,,,,0,0,0,
phuz1235,sino1245,phup1238,Phuza,False,language,23.05,103.4,ypz,,,0,0,2,CN
piam1242,aust1307,nort3217,Piamatsina,False,language,-14.9959,166.738,ptr,,,0,0,0,VU
piam1243,sepi1257,hewa1240,Piame,False,language,-4.85835,142.784,pin,,,0,0,0,PG
pian1241,atla1278,bush1247,Pianga,False,dialect,,,,,,0,0,0,
pian1242,cari1283,trio1238,Pianocotó,False,dialect,,,,,,0,0,0,
piap1246,araw1281,piap1247,Piapoco,False,language,4.37718,-68.5953,pio,,,0,0,0,CO VE
piap1247,araw1281,nort3362,Piapoco-Achagua,False,family,,,,,,0,2,0,
piap1250,afro1255,tali1264,Piapung-Koenoem,False,family,,,,,,0,2,0,
piar1243,sali1297,maco1238,Piaroa,False,language,4.41805,-67.7574,pid,,,0,0,0,CO VE
piaw1238,,,Piawi,False,family,,,,,,0,2,5,
pica1241,indo1319,cent2283,Picard,False,language,50.2831,3.25085,pcd,,,0,0,12,BE FR
pich1237,araw1281,ashe1271,Pichis Ashéninka,False,language,-10.47249,-74.60281,cpu,,,0,0,0,PE
pich1239,quec1387,cald1236,Pichincha Quichua,False,dialect,,,,,,0,0,0,
pict1238,uncl1493,uncl1493,Pictish,False,language,56.374,-3.9,xpi,,,0,0,0,GB
picu1247,arau1255,mapu1245,Picunche,False,dialect,,,,,,0,0,0,
picu1248,kiow1265,taos1246,Picuris Northern Tiwa,False,language,37.083011,-105.267144,,,,0,0,0,US
pidg1237,pidg1258,fiji1244,Pidgin Fijian,False,language,,,,,,0,0,0,FJ
pidg1246,pidg1258,delw1234,Pidgin Delaware,False,language,38.569,-75.463,dep,,,0,0,0,US
pidg1247,pidg1258,ngar1294,Pidgin Ngarluma,False,language,-21.94884,114.08427,,,,0,0,0,AU
pidg1248,pidg1258,arab1397,Pidgin Gulf Arabic,False,language,,,,,,0,0,0,SA
pidg1249,pidg1258,hawa1248,Pidgin Hawaiian,False,language,,,,,,0,0,0,US
pidg1251,pidg1258,hind1272,Pidgin Hindustani,False,language,-18.11203,178.45413,,,,0,0,0,FJ
pidg1252,pidg1258,arab1397,Pidgin Madam,False,language,,,,,,0,0,0,LB
pidg1253,sign1238,sign1238,Pidgin Sign Language,False,family,,,,,,0,1,0,
pidg1254,pidg1258,chin1492,Pidgin Chinook Jargon,False,language,,,,,,0,0,0,CA US
pidg1255,pidg1258,kaur1273,Pidgin Kaurna,False,language,,,,,,0,0,0,AU
pidg1256,pidg1258,gali1266,Pidgin Carib,False,language,,,,,,0,0,0,GY
pidg1257,pidg1258,tuka1250,Pidgin Tukang Besi,False,language,,,,,,0,0,0,ID
pidg1258,,,Pidgin,False,family,,,,,,47,83,6,
pidg1259,pidg1258,boba1251,Pidgin Bobangi,False,language,1.677922,19.166336,,,,0,0,0,CD
pidg1260,pidg1258,hama1242,Pidgin Hamer,False,language,5.06515,36.51761,,,,0,0,0,ET
pidh1238,cent2225,cent2349,Pidha,False,dialect,,,,,,0,0,0,
pidi1240,sino1245,kulu1253,Pidisoi,False,dialect,,,,,,0,0,0,
pidi1241,aust1307,achi1257,Pidie,False,dialect,,,,,,0,0,0,
pidl1239,afro1255,tera1251,Pidlimndi,False,dialect,,,,,,0,0,0,
pied1241,indo1319,sout3309,Piedmont Sintí,False,dialect,,,,,,0,0,0,
piee1238,krua1234,pyek1235,Pie,False,dialect,,,,,,0,0,0,
pieg1239,algi1248,siks1238,Piegan,False,dialect,,,,,,0,0,0,
piem1238,indo1319,piem1239,Piemontese,False,language,45.4633,8.32366,pms,,,0,0,3,AU IT US
piem1239,indo1319,gall1279,Piemontese-Lombard,False,family,,,,,,0,2,15,
piig1238,atla1278,ukhw1241,Piiga,False,dialect,,,,,,0,0,0,
pija1235,uncl1493,uncl1493,Pijao,False,language,0.49999,-75.3333,pij,,,0,0,0,CO
pije1237,aust1307,nmif1235,Pije,False,language,-20.7824,164.942,piz,,,0,0,0,NC
piji1239,indo1319,earl1243,Pijin,False,language,-9.567,160.137,pis,,,0,0,0,SB
pika1238,nucl1709,biso1243,Pikaru,False,dialect,,,,,,0,0,0,
pikw1234,pama1250,warr1257,Pikwurrung,False,dialect,,,,,,0,0,0,
pila1244,guai1249,qomm1235,Pilaga-Toba,False,family,,,,,,0,2,4,
pila1245,guai1249,pila1244,Pilagá,False,language,-25.0058,-60.1537,plg,,,0,0,2,AR PY
pila1246,nucl1709,maia1254,Pila,False,dialect,,,,,,0,0,0,
pila1247,koma1264,opuu1239,Pilakoy,False,dialect,,,,,,0,0,0,
pila1248,sali1255,upri1241,Pilaltxw,False,dialect,,,,,,0,0,0,
pilb1234,pama1250,sout3134,Pilbara,False,family,,,,,,11,20,5,
pile1238,aust1307,nucl1485,Vaeakau-Taumako,False,language,-10.173335,166.247188,piv,,,0,0,6,SB
pili1238,sino1245,nort3274,Piling,False,dialect,,,,,,0,0,0,
pilt1234,pama1250,arab1267,Piltapalta,False,dialect,,,,,,0,0,0,
pima1248,utoa1244,pima1249,Pima Bajo,False,language,28.654,-108.326,pia,,,0,0,2,MX
pima1249,utoa1244,tepi1240,Piman,False,family,,,,,,0,2,4,
pimb1238,atla1278,mwik1240,Pimbwe,False,language,-6.81358,31.4289,piw,,,0,0,0,TZ
pime1237,cari1283,kuik1245,Pimenteira,False,language,-7.344019,-43.88325,,,,0,0,0,BR
pimm1234,ural1272,surg1248,Pim,False,dialect,,,,,,0,0,0,
pimp1234,pama1250,band1357,Pimpama,False,language,-27.821692,153.304503,,,,0,0,0,AU
pimu1238,tura1263,ikob1240,Pimuru,False,dialect,,,,,,0,0,0,
pina1250,aust1307,lowe1412,Pinangol,False,dialect,,,,,,0,0,0,
pina1251,aust1307,puyu1239,Pinan,False,dialect,,,,,,0,0,0,
pina1252,piaw1238,piaw1238,Pinai-Hagahai,False,language,-5.12624,144.137,pnn,,,0,0,2,PG
pina1253,piaw1238,pina1252,Pinai,False,dialect,,,,,,0,0,0,
pind1243,atla1278,hone1235,Pindiga,False,dialect,,,,,,0,0,0,
pind1244,tupi1275,guaj1255,Guajajára of Pindare,False,dialect,,,,,,0,0,0,
pind1245,nucl1709,rawl1234,Pindiu,False,family,,,,,,1,4,9,
ping1242,atla1278,bial1238,Pingou,False,dialect,,,,,,0,0,0,
ping1243,aust1307,pona1248,Pingelapese,False,language,6.20743,160.711,pif,,,0,0,0,FM GU US
ping1245,sino1245,yuep1234,Pinghua,False,family,,,,,,0,2,5,
ping1246,sino1245,chan1317,Pingjiang,False,dialect,,,,,,0,0,0,
ping1247,sino1245,jiny1235,Pingyao,False,dialect,37.1390706,111.9656111,,,,0,0,0,
pini1244,pama1250,kany1246,Pinigura,False,language,-22.4729,116.538,pnv,,,0,0,0,AU
pini1245,pama1250,unun9966,Lake Carnegie Western Desert,False,language,-26.8016,121.995,pii,,,0,0,2,AU
pini1246,aust1307,neha1247,Pinipel,False,dialect,,,,,,0,0,0,
pini1248,pama1250,pini1245,Pini,False,dialect,,,,,,0,0,0,
pinj1242,indo1319,urdu1245,Pinjari,False,dialect,,,,,,0,0,0,
pinj1243,atla1278,himb1234,Pinji,False,language,-1.90305,11.223,pic,,,0,0,0,GA
pinj1244,pama1250,nyun1247,Pinjarup,False,dialect,-32.7,115.7,pnj,,,0,0,0,AU
pino1237,otom1299,west2832,Pinotepa Nacional Mixtec,False,language,16.3043,-97.9966,mio,,,0,0,0,MX
pint1250,pama1250,nucl1724,Pintupi-Luritja,False,language,-23.2963,130.643,piu,,,0,0,0,AU
pint1251,pama1250,wang1300,Pintiini,False,language,-29.806,127.632,pti,,,0,0,0,AU
pint1252,timo1261,kabo1247,Pintumbang,False,dialect,,,,,,0,0,0,
pint1253,zapa1251,iqui1243,Pintuyacu,False,dialect,,,,,,0,0,0,
pint1254,pama1250,wati1241,Pintupic,False,family,,,,,,3,6,0,
piny1238,atla1278,ngem1254,Pinyin,False,language,5.7991,10.0682,pny,,,0,0,0,CM
pipi1249,nort2933,roto1249,Pipipaia,False,dialect,,,,,,0,0,0,
pipi1250,utoa1244,east2720,Pipil,False,language,13.8931,-89.443,ppl,,,0,0,0,SV
pira1252,nucl1709,cita1245,Pirabanak,False,dialect,,,,,,0,0,0,
pira1253,,,Pirahã,False,language,-6.77713,-61.8167,myp,,,0,0,1,BR
pira1254,tuca1253,wana1272,Wa'ikhana,False,language,0.50714,-69.5032,pir,,,0,0,0,BR CO
piri1234,indo1319,west2888,Pirin-Malashevo,False,dialect,,,,,,0,0,0,
pirl1238,pama1250,pirl1239,Pirlatapa,False,language,-29.524,139.77,bxi,,,0,0,0,AU
pirl1239,pama1250,west2438,Pirlatapa-Dieric,False,family,,,,,,1,3,5,
piro1248,kiow1265,tiwa1254,Piro,False,language,35.2291,-106.415,pie,,,0,0,0,US
piro1249,araw1281,yine1239,Western Yineic,False,family,,,,,,0,2,2,
piro1250,indo1319,sout2644,Pirou,False,dialect,,,,,,0,0,0,
pirr1238,sino1245,sang1321,Pirr,False,dialect,,,,,,0,0,0,
pirr1239,pama1250,karn1253,Pirriya-Kungkari,False,family,,,,,,0,2,0,
pirr1240,pama1250,pirr1239,Pirriya,False,language,-25.48006595,142.5485119,xpa,,,0,0,0,AU
piru1241,book1242,book1242,Piru,True,language,-3.05368,128.197,ppr,,,0,0,0,ID
piru1243,aust1307,nunu1252,Piru Bay,False,family,,,,,,16,19,35,
pisa1237,toto1251,tepe1243,Pisaflores Tepehua,False,language,20.7039,-98.0305,tpp,,,0,0,0,MX
pisa1244,unat1236,pano1260,Pisabo,False,language,-6.32551,-73.3411,pig,,,0,0,0,BR PE
pisa1245,tuca1253,pisa1247,Pisamira,False,language,1.1017,-70.502483,,,,0,0,0,CO
pisa1246,tuca1253,east2708,Pisamira-Yuruti,False,family,,,,,,2,4,1,
pisa1247,tuca1253,pisa1246,Pisamira-Carapana,False,family,,,,,,0,2,0,
pisc1239,algi1248,nant1248,Piscataway,False,language,39.073,-76.803,psy,,,0,0,0,US
pish1238,turk1311,sout2697,Pishagchi,False,dialect,,,,,,0,0,0,
pisi1234,indo1319,uncl1514,Pisidian,False,language,37.273,31.28,xps,,,0,0,0,TR
piso1238,aust1307,kala1388,Piso,False,dialect,,,,,,0,0,0,
pisq1240,pano1259,ship1254,Pisquibo,False,dialect,,,,,,0,0,0,
pita1243,uncl1493,uncl1493,Pitaguary,False,language,,,,,,0,0,0,BR
pita1245,aust1307,west2560,Pitas Bajau,False,dialect,,,,,,0,0,0,
pita1246,aust1307,kima1244,Pitas Kimaragang,False,dialect,,,,,,0,0,0,
pita1247,paez1247,paez1247,Central Páez,False,dialect,,,,,,0,0,0,
pitc1234,indo1319,macr1271,Pitcairn-Norfolk,False,language,-24.379858,-128.324075,pih,,,0,0,0,AU FJ NF NZ PN
pite1240,ural1272,lule1256,Pite Saami,False,language,66.4011,17.4261,sje,,,0,0,0,NO SE
pith1234,sino1245,east2777,Pithauragarh,False,family,,,,,,3,5,4,
piti1242,atla1278,east2404,Piti-Atsam,False,family,,,,,,0,2,1,
piti1243,atla1278,piti1242,Piti,False,language,10.1361,8.47037,pcn,,,0,0,1,NG
pitj1243,pama1250,tjar1234,Pitjantjatjara,False,language,-26.9704,131.357,pjt,,,0,0,0,AU
pitt1245,indo1319,pard1243,Pittala Bhasha,False,dialect,,,,,,0,0,0,
pitt1246,pama1250,palk1239,Pitta-Pitta,False,family,,,,,,0,2,0,
pitt1247,pama1250,pitt1246,Pitta Pitta,False,language,-22.7952,139.983,pit,,,0,0,0,AU
pitu1237,aust1307,nort2894,Pitu Ulunna Salu,False,family,,,,,,1,5,15,
piuu1237,aust1307,buan1245,Piu,False,language,-6.96694,146.455,pix,,,0,0,0,PG
piva1237,aust1307,nort3225,Banoni-Piva,False,family,,,,,,0,2,1,
piya1245,afro1255,tang1367,Piya-Kwonci,False,language,9.31975,10.8379,piy,,,0,0,2,NG
piya1246,afro1255,piya1245,Piya,False,dialect,,,,,,0,0,0,
pizh1238,indo1319,sora1257,Pizhdar,False,dialect,,,,,,0,0,0,
plai1235,sign1238,auxi1235,Plains Indian Sign Language,False,language,38.3941,-99.2499,psd,,,0,0,0,CA US
plai1256,aust1305,gata1239,Plains Geta',False,dialect,,,,,,0,0,0,
plai1257,dogo1299,dogo1299,Plains Dogon,False,family,,,,,,1,4,10,
plai1258,algi1248,plai1264,Plains Cree,False,language,51.2437,-110.463,crk,,,0,0,3,CA US
plai1259,miwo1274,east2546,Plains Miwok,False,language,38.39772,-121.653344,pmw,,,0,0,0,US
plai1263,afro1255,ngas1240,Plain Angas,False,dialect,,,,,,0,0,0,
plai1264,algi1248,cree1272,Plains Creeic,False,family,,,,,,0,2,3,
plan1238,otom1299,alac1244,Plan de Guadalupe,False,dialect,17.217315,-97.782602,,,,0,0,0,
plap1238,krua1234,tepo1239,Plapo,False,dialect,,,,,,0,0,0,
plap1239,krua1234,tepo1241,Plapo Krumen,False,language,4.56109,-7.30644,ktj,,,0,0,0,CI LR
